Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
CrawlerDynamicLearning,6.478,87593.296,43.866,20278,151.705
CrawlerDynamicLearning,6.544,87640.999,39.521,20994,482.248
CrawlerDynamicLearning,6.496,87694.931,45.169,20289,362.238
CrawlerDynamicLearning,6.523,87750.365,46.930,20977,323.654
CrawlerDynamicLearning,6.495,87801.190,42.509,21159,559.139
CrawlerDynamicLearning,6.504,87852.280,42.740,20646,439.843
CrawlerDynamicLearning,6.472,87905.330,44.664,20594,260.318
CrawlerDynamicLearning,6.510,87956.252,42.612,20980,587.469
CrawlerDynamicLearning,6.486,88011.417,46.687,20777,461.508
CrawlerDynamicLearning,6.478,88055.635,36.191,20695,477.778
CrawlerDynamicLearning,6.500,88112.276,48.057,20988,426.662
CrawlerDynamicLearning,6.536,88169.051,48.165,20880,483.441
CrawlerDynamicLearning,6.455,88217.490,40.239,20841,280.672
CrawlerDynamicLearning,6.495,88270.499,44.599,20241,520.226
CrawlerDynamicLearning,6.525,88320.951,42.127,21016,641.055
CrawlerDynamicLearning,6.492,88374.187,44.802,20719,412.636
CrawlerDynamicLearning,6.508,88427.032,44.421,20500,436.553
CrawlerDynamicLearning,6.499,88479.520,44.107,20743,445.906
CrawlerDynamicLearning,6.536,88531.318,43.405,21222,420.900
CrawlerDynamicLearning,6.494,88581.618,42.037,20869,311.348
CrawlerDynamicLearning,6.535,88632.906,42.921,20450,386.343
CrawlerDynamicLearning,6.536,88687.421,46.011,20582,295.676
CrawlerDynamicLearning,6.536,88737.310,41.572,21030,397.101
CrawlerDynamicLearning,6.536,88793.736,47.832,20945,344.149
CrawlerDynamicLearning,6.532,88839.735,37.947,20265,362.233
CrawlerDynamicLearning,6.442,88892.941,44.838,20345,604.187
CrawlerDynamicLearning,6.505,88946.816,45.443,21072,305.941
CrawlerDynamicLearning,6.511,88995.386,40.355,20473,399.310
CrawlerDynamicLearning,6.510,89045.684,41.987,20817,496.168
CrawlerDynamicLearning,6.532,89099.655,45.498,21090,400.267
CrawlerDynamicLearning,6.516,89152.533,44.439,20421,418.807
CrawlerDynamicLearning,6.496,89205.943,44.639,20801,298.158
CrawlerDynamicLearning,6.524,89258.981,44.605,20743,465.967
CrawlerDynamicLearning,6.503,89312.907,45.533,21111,376.484
CrawlerDynamicLearning,6.524,89357.736,36.756,20320,353.114
CrawlerDynamicLearning,6.508,89410.887,44.722,20672,364.738
CrawlerDynamicLearning,6.507,89463.869,44.592,20812,387.731
CrawlerDynamicLearning,6.471,89519.589,47.223,20310,229.659
CrawlerDynamicLearning,6.554,89563.092,35.547,21130,454.150
CrawlerDynamicLearning,6.498,89615.385,43.910,20997,522.163
CrawlerDynamicLearning,6.473,89668.483,44.706,20434,337.587
CrawlerDynamicLearning,6.508,89719.319,42.552,20267,339.838
CrawlerDynamicLearning,6.495,89773.189,45.371,21001,678.406
CrawlerDynamicLearning,6.496,89825.370,43.819,20657,443.745
CrawlerDynamicLearning,6.514,89873.167,39.585,20930,470.530
CrawlerDynamicLearning,6.529,89927.270,45.610,20681,320.794
CrawlerDynamicLearning,6.521,89981.241,45.509,20450,447.357
CrawlerDynamicLearning,6.514,90034.095,44.470,20367,539.494
CrawlerDynamicLearning,6.575,90078.979,36.835,21163,418.316
CrawlerDynamicLearning,6.497,90135.736,48.223,21204,474.406
CrawlerDynamicLearning,6.514,90188.665,44.566,20764,418.589
CrawlerDynamicLearning,6.513,90238.796,41.798,20295,250.600
CrawlerDynamicLearning,6.459,90288.811,41.777,20242,368.854
CrawlerDynamicLearning,6.537,90339.920,42.753,20586,518.812
CrawlerDynamicLearning,6.502,90394.259,45.942,21024,450.885
CrawlerDynamicLearning,6.531,90446.312,43.681,20534,360.143
CrawlerDynamicLearning,6.509,90501.754,46.925,21233,185.844
CrawlerDynamicLearning,6.512,90545.813,36.144,20450,223.190
CrawlerDynamicLearning,6.447,90601.329,47.047,20478,554.311
CrawlerDynamicLearning,6.489,90655.268,45.589,21023,450.569
CrawlerDynamicLearning,6.496,90704.902,41.047,20272,517.361
CrawlerDynamicLearning,6.468,90756.443,43.236,20256,280.521
CrawlerDynamicLearning,6.521,90807.276,42.576,20575,494.745
CrawlerDynamicLearning,6.511,90859.344,43.662,21108,450.154
CrawlerDynamicLearning,6.487,90910.043,42.392,20389,367.016
CrawlerDynamicLearning,6.506,90963.852,45.336,20896,355.948
CrawlerDynamicLearning,6.512,91018.701,46.517,20665,487.727
CrawlerDynamicLearning,6.487,91065.813,38.943,20765,469.893
CrawlerDynamicLearning,6.542,91119.223,44.951,20848,301.305
CrawlerDynamicLearning,6.541,91173.865,46.119,21225,424.602
CrawlerDynamicLearning,6.518,91222.176,40.079,20557,349.082
CrawlerDynamicLearning,6.491,91277.938,47.203,20285,447.361
CrawlerDynamicLearning,6.520,91329.541,43.160,21049,500.090
CrawlerDynamicLearning,6.501,91382.232,44.478,20601,423.663
CrawlerDynamicLearning,6.466,91428.867,38.547,20837,350.842
CrawlerDynamicLearning,6.502,91483.059,45.746,20644,324.852
CrawlerDynamicLearning,6.507,91535.170,43.700,20294,413.251
CrawlerDynamicLearning,6.491,91587.086,43.544,21046,363.705
CrawlerDynamicLearning,6.487,91639.846,44.428,21074,412.509
CrawlerDynamicLearning,6.494,91696.708,48.375,20979,477.096
CrawlerDynamicLearning,6.529,91743.174,38.322,20789,510.763
CrawlerDynamicLearning,6.535,91797.914,46.188,21209,255.204
CrawlerDynamicLearning,6.578,91851.209,44.765,21151,376.933
CrawlerDynamicLearning,6.501,91896.641,37.309,20892,435.768
CrawlerDynamicLearning,6.435,91952.389,47.264,20977,431.037
CrawlerDynamicLearning,6.519,92003.896,43.164,21141,316.697
CrawlerDynamicLearning,6.522,92049.453,37.477,20458,433.596
CrawlerDynamicLearning,6.499,92105.557,47.553,20529,278.286
CrawlerDynamicLearning,6.481,92158.470,44.526,20876,210.832
CrawlerDynamicLearning,6.488,92208.477,41.395,20312,442.681
CrawlerDynamicLearning,6.491,92258.929,42.185,20973,545.897
CrawlerDynamicLearning,6.527,92309.035,41.791,20549,239.276
CrawlerDynamicLearning,6.518,92362.066,44.599,21064,498.386
CrawlerDynamicLearning,6.513,92413.441,43.138,20943,320.965
CrawlerDynamicLearning,6.525,92465.015,43.211,20634,622.072
CrawlerDynamicLearning,6.501,92520.600,47.087,21200,239.144
CrawlerDynamicLearning,6.555,92566.352,37.577,20860,493.633
CrawlerDynamicLearning,6.509,92621.319,46.453,20985,495.147
CrawlerDynamicLearning,6.481,92676.258,46.513,21011,414.387
CrawlerDynamicLearning,6.509,92729.629,44.959,20550,392.351
CrawlerDynamicLearning,6.542,92776.558,38.748,21192,531.902
CrawlerDynamicLearning,6.525,92831.921,46.783,20736,506.189
CrawlerDynamicLearning,6.501,92884.093,43.817,20625,208.992
CrawlerDynamicLearning,6.529,92934.181,41.734,21171,376.218
CrawlerDynamicLearning,6.544,92988.252,45.623,20930,453.815
CrawlerDynamicLearning,6.492,93038.424,41.838,20664,280.381
CrawlerDynamicLearning,6.523,93086.421,39.754,20917,497.626
CrawlerDynamicLearning,6.480,93141.133,46.376,20422,160.842
CrawlerDynamicLearning,6.541,93192.856,43.325,21014,216.059
CrawlerDynamicLearning,6.530,93248.779,47.457,21158,638.775
CrawlerDynamicLearning,6.544,93295.908,38.910,20371,209.359
CrawlerDynamicLearning,6.512,93344.186,40.286,20855,331.507
CrawlerDynamicLearning,6.504,93399.716,47.013,20417,481.454
CrawlerDynamicLearning,6.514,93452.384,44.289,20970,342.378
CrawlerDynamicLearning,6.510,93497.544,37.161,20381,384.968
CrawlerDynamicLearning,6.545,93551.955,45.923,21104,291.139
CrawlerDynamicLearning,6.524,93605.605,45.229,21053,504.598
CrawlerDynamicLearning,6.458,93662.274,47.872,20870,485.198
CrawlerDynamicLearning,6.500,93709.994,39.575,20896,322.855
CrawlerDynamicLearning,6.508,93764.630,46.257,20572,287.245
CrawlerDynamicLearning,6.487,93815.501,42.541,21176,411.458
CrawlerDynamicLearning,6.489,93865.375,41.597,21110,393.510
CrawlerDynamicLearning,6.559,93916.909,43.125,20646,349.648
CrawlerDynamicLearning,6.495,93967.657,42.590,20691,484.285
CrawlerDynamicLearning,6.481,94018.990,43.082,20858,459.852
CrawlerDynamicLearning,6.529,94067.618,40.391,20860,335.018
CrawlerDynamicLearning,6.499,94120.060,44.055,20673,303.462
CrawlerDynamicLearning,6.479,94173.650,45.166,20588,481.203
CrawlerDynamicLearning,6.546,94229.596,47.498,20772,260.579
CrawlerDynamicLearning,6.521,94280.296,42.347,20946,282.014
CrawlerDynamicLearning,6.515,94329.388,40.853,20493,506.471
CrawlerDynamicLearning,6.509,94382.738,44.969,20367,292.621
CrawlerDynamicLearning,6.504,94434.211,43.255,20432,474.746
CrawlerDynamicLearning,6.562,94487.301,44.671,21108,496.389
CrawlerDynamicLearning,6.518,94534.677,39.181,20349,440.514
CrawlerDynamicLearning,6.519,94587.405,44.368,20639,502.823
CrawlerDynamicLearning,6.503,94638.039,42.318,20306,634.078
CrawlerDynamicLearning,6.519,94688.692,42.336,20654,376.438
CrawlerDynamicLearning,6.528,94743.687,46.555,20542,388.806
CrawlerDynamicLearning,6.536,94795.279,43.173,21154,273.428
CrawlerDynamicLearning,6.508,94848.550,44.827,20948,402.200
CrawlerDynamicLearning,6.522,94897.487,40.665,21086,383.667
CrawlerDynamicLearning,6.530,94949.825,44.148,20859,243.587
CrawlerDynamicLearning,6.524,95005.290,46.975,20501,354.742
CrawlerDynamicLearning,6.514,95056.679,43.082,20710,579.837
CrawlerDynamicLearning,6.525,95108.133,43.129,20700,315.094
CrawlerDynamicLearning,6.549,95159.915,43.039,20953,257.991
CrawlerDynamicLearning,6.544,95207.834,39.663,21110,418.640
CrawlerDynamicLearning,6.462,95257.041,40.992,20956,501.519
CrawlerDynamicLearning,6.500,95313.262,47.867,20568,564.667
CrawlerDynamicLearning,6.487,95361.150,39.716,20607,302.260
CrawlerDynamicLearning,6.520,95416.257,46.700,21221,346.777
CrawlerDynamicLearning,6.493,95465.228,40.750,20830,649.817
CrawlerDynamicLearning,6.524,95517.066,43.434,20853,441.586
CrawlerDynamicLearning,6.483,95571.073,45.597,20903,446.336
CrawlerDynamicLearning,6.530,95624.203,44.683,20347,411.837
CrawlerDynamicLearning,6.481,95669.705,37.391,20924,421.262
CrawlerDynamicLearning,6.501,95723.540,45.440,20859,410.602
CrawlerDynamicLearning,6.504,95777.560,45.537,20708,480.727
CrawlerDynamicLearning,6.547,95831.633,45.575,21162,301.853
CrawlerDynamicLearning,6.481,95880.334,40.479,20404,350.839
CrawlerDynamicLearning,6.539,95933.678,44.901,21222,364.959
CrawlerDynamicLearning,6.500,95986.196,44.128,20717,446.861
CrawlerDynamicLearning,6.566,96040.140,45.483,20468,281.881
CrawlerDynamicLearning,6.494,96089.622,41.327,20466,457.371
CrawlerDynamicLearning,6.465,96136.645,38.928,20274,294.999
CrawlerDynamicLearning,6.490,96195.777,50.461,20744,302.909
CrawlerDynamicLearning,6.499,96243.612,39.597,21134,357.807
CrawlerDynamicLearning,6.518,96299.472,47.271,20458,370.920
CrawlerDynamicLearning,6.505,96349.860,42.086,20855,456.928
CrawlerDynamicLearning,6.491,96400.096,41.983,20570,551.063
CrawlerDynamicLearning,6.497,96452.652,44.193,20882,371.457
CrawlerDynamicLearning,6.512,96505.966,44.889,20955,469.971
CrawlerDynamicLearning,6.511,96558.783,44.394,20657,272.903
CrawlerDynamicLearning,6.499,96607.985,40.914,20421,413.379
CrawlerDynamicLearning,6.507,96658.275,41.767,20446,472.023
CrawlerDynamicLearning,6.521,96710.194,43.503,20920,665.935
CrawlerDynamicLearning,6.490,96763.986,45.357,20370,549.396
CrawlerDynamicLearning,6.511,96814.962,42.618,21178,417.862
CrawlerDynamicLearning,6.499,96864.989,41.756,20494,367.127
CrawlerDynamicLearning,6.494,96920.671,47.174,21172,325.236
CrawlerDynamicLearning,6.521,96971.952,42.917,20825,487.091
CrawlerDynamicLearning,6.483,97018.116,38.084,20748,402.749
CrawlerDynamicLearning,6.532,97074.846,48.190,20467,288.595
CrawlerDynamicLearning,6.503,97123.409,40.341,20253,493.082
CrawlerDynamicLearning,6.522,97176.110,44.409,20344,416.888
CrawlerDynamicLearning,6.497,97226.508,42.073,20408,434.512
CrawlerDynamicLearning,6.529,97278.885,43.963,20536,402.288
CrawlerDynamicLearning,6.510,97330.263,43.022,20407,363.155
CrawlerDynamicLearning,6.520,97379.995,41.563,20729,446.323
CrawlerDynamicLearning,6.495,97432.744,44.388,21109,537.990
CrawlerDynamicLearning,6.538,97482.895,41.821,20246,392.547
CrawlerDynamicLearning,6.499,97536.782,45.606,20744,428.309
CrawlerDynamicLearning,6.490,97590.939,45.846,21178,394.237
CrawlerDynamicLearning,6.509,97640.240,41.114,20536,638.477
CrawlerDynamicLearning,6.559,97694.184,45.451,20552,358.242
CrawlerDynamicLearning,6.526,97741.982,39.565,20300,421.103
CrawlerDynamicLearning,6.528,97797.628,47.160,20740,555.925
CrawlerDynamicLearning,6.520,97849.626,43.631,20747,472.445
CrawlerDynamicLearning,6.508,97895.274,37.544,20288,502.366
CrawlerDynamicLearning,6.532,97951.494,47.634,21158,449.647
CrawlerDynamicLearning,6.519,98002.168,42.329,21114,363.206
CrawlerDynamicLearning,6.520,98059.809,49.022,20838,407.094
CrawlerDynamicLearning,6.514,98104.023,36.258,20292,644.304
CrawlerDynamicLearning,6.491,98161.184,48.249,20439,550.439
CrawlerDynamicLearning,6.536,98212.173,42.612,20792,426.882
CrawlerDynamicLearning,6.499,98266.332,45.786,21018,300.858
CrawlerDynamicLearning,6.498,98315.679,41.080,20447,393.862
CrawlerDynamicLearning,6.497,98367.454,43.543,20644,343.117
CrawlerDynamicLearning,6.484,98419.183,43.405,20932,472.827
CrawlerDynamicLearning,6.490,98468.976,41.665,20415,510.327
CrawlerDynamicLearning,6.480,98522.372,44.994,20287,459.694
CrawlerDynamicLearning,6.503,98573.621,42.888,21083,537.956
CrawlerDynamicLearning,6.511,98627.549,45.479,21144,368.806
CrawlerDynamicLearning,6.500,98680.883,44.905,20630,414.663
CrawlerDynamicLearning,6.485,98731.691,42.570,20717,469.834
CrawlerDynamicLearning,6.504,98783.829,43.797,20710,469.779
CrawlerDynamicLearning,6.521,98832.382,40.399,20774,521.831
CrawlerDynamicLearning,6.514,98886.722,45.978,20963,233.663
CrawlerDynamicLearning,6.534,98937.626,42.649,21123,474.467
CrawlerDynamicLearning,6.477,98993.339,47.295,20387,579.165
CrawlerDynamicLearning,6.496,99039.754,38.289,20494,369.199
CrawlerDynamicLearning,6.511,99091.745,43.659,20526,350.415
CrawlerDynamicLearning,6.482,99139.116,39.206,20317,433.224
CrawlerDynamicLearning,6.527,99194.945,47.280,20394,104.879
CrawlerDynamicLearning,6.500,99247.517,44.197,21181,589.051
CrawlerDynamicLearning,6.501,99295.546,39.820,20345,455.624
CrawlerDynamicLearning,6.512,99349.451,45.638,20443,253.661
CrawlerDynamicLearning,6.525,99401.219,43.377,20633,622.241
CrawlerDynamicLearning,6.482,99457.214,47.470,21027,473.209
CrawlerDynamicLearning,6.484,99505.471,40.080,21021,444.841
CrawlerDynamicLearning,6.522,99559.558,45.618,21180,468.089
CrawlerDynamicLearning,6.543,99611.401,43.580,20858,519.020
CrawlerDynamicLearning,6.512,99659.612,39.682,20584,415.372
CrawlerDynamicLearning,6.502,99714.936,46.869,20545,534.590
CrawlerDynamicLearning,6.516,99765.592,42.303,20701,342.831
CrawlerDynamicLearning,6.545,99821.650,47.576,20962,374.248
CrawlerDynamicLearning,6.514,99870.039,40.146,20996,709.175
CrawlerDynamicLearning,6.494,99926.852,48.249,20388,368.155
CrawlerDynamicLearning,6.481,99976.865,41.790,21122,514.285
CrawlerDynamicLearning,6.497,100028.144,42.933,20599,390.417
CrawlerDynamicLearning,6.513,100080.153,43.605,21201,525.340
CrawlerDynamicLearning,6.504,100130.622,42.164,20268,568.557
CrawlerDynamicLearning,6.529,100187.713,48.462,20812,437.447
CrawlerDynamicLearning,6.493,100235.538,39.736,20762,468.282
CrawlerDynamicLearning,6.502,100289.625,45.646,20888,554.158
CrawlerDynamicLearning,6.518,100337.679,39.861,20489,351.229
CrawlerDynamicLearning,6.513,100389.667,43.607,20874,522.279
CrawlerDynamicLearning,6.490,100445.471,47.268,20726,562.432
CrawlerDynamicLearning,6.524,100496.628,42.820,20343,521.340
CrawlerDynamicLearning,6.534,100546.145,41.196,20435,518.190
CrawlerDynamicLearning,6.523,100596.404,42.058,20531,461.873
CrawlerDynamicLearning,6.530,100648.685,44.000,20895,417.301
CrawlerDynamicLearning,6.484,100702.249,45.154,20679,649.239
CrawlerDynamicLearning,6.495,100756.287,45.610,20905,464.808
CrawlerDynamicLearning,6.469,100804.286,39.818,20406,525.612
CrawlerDynamicLearning,6.544,100855.071,42.424,20900,264.377
CrawlerDynamicLearning,6.449,100910.146,46.773,20348,407.511
CrawlerDynamicLearning,6.519,100958.886,40.491,20803,504.379
CrawlerDynamicLearning,6.529,101013.079,45.715,21006,682.740
CrawlerDynamicLearning,6.526,101065.237,43.942,20967,527.867
CrawlerDynamicLearning,6.502,101115.959,42.410,20247,600.874
CrawlerDynamicLearning,6.523,101167.520,42.948,20717,586.299
CrawlerDynamicLearning,6.513,101222.756,46.729,20284,696.436
CrawlerDynamicLearning,6.521,101272.980,41.926,21213,494.522
CrawlerDynamicLearning,6.514,101325.015,43.669,20315,599.400
CrawlerDynamicLearning,6.509,101375.479,42.142,20329,627.998
CrawlerDynamicLearning,6.530,101428.872,44.956,20626,434.157
CrawlerDynamicLearning,6.511,101482.499,45.146,20705,535.614
CrawlerDynamicLearning,6.492,101529.696,39.033,21199,514.271
CrawlerDynamicLearning,6.560,101584.497,46.346,21239,482.498
CrawlerDynamicLearning,6.524,101639.485,46.520,21082,453.206
CrawlerDynamicLearning,6.529,101686.530,39.066,20389,374.334
CrawlerDynamicLearning,6.529,101740.431,45.564,20774,602.838
CrawlerDynamicLearning,6.472,101794.314,45.447,20588,496.545
CrawlerDynamicLearning,6.558,101845.139,42.445,20256,300.161
CrawlerDynamicLearning,6.545,101895.719,42.244,21193,512.307
CrawlerDynamicLearning,6.515,101948.411,44.310,20990,549.255
CrawlerDynamicLearning,6.527,102004.675,47.714,20846,507.073
CrawlerDynamicLearning,6.545,102053.447,40.731,21011,704.571
CrawlerDynamicLearning,6.517,102106.697,44.809,20556,510.523
CrawlerDynamicLearning,6.512,102159.977,44.885,20355,519.729
CrawlerDynamicLearning,6.512,102211.934,43.614,20376,287.998
CrawlerDynamicLearning,6.466,102258.743,38.826,20475,472.150
CrawlerDynamicLearning,6.504,102315.822,48.484,20331,458.805
CrawlerDynamicLearning,6.478,102364.813,40.749,21011,784.066
CrawlerDynamicLearning,6.528,102417.849,44.603,20936,498.063
CrawlerDynamicLearning,6.522,102469.894,43.663,21001,774.011
CrawlerDynamicLearning,6.511,102523.055,44.816,20915,489.180
CrawlerDynamicLearning,6.518,102579.023,47.477,20655,446.905
CrawlerDynamicLearning,6.494,102627.131,39.976,20743,482.008
CrawlerDynamicLearning,6.515,102682.991,47.051,20681,440.133
CrawlerDynamicLearning,6.476,102735.232,43.884,20460,481.588
CrawlerDynamicLearning,6.500,102783.989,40.581,20856,530.962
CrawlerDynamicLearning,6.470,102835.832,43.536,20437,402.535
CrawlerDynamicLearning,6.466,102888.624,44.551,20564,652.878
CrawlerDynamicLearning,6.523,102940.925,43.934,20650,698.699
CrawlerDynamicLearning,6.507,102986.879,37.825,21212,452.445
CrawlerDynamicLearning,6.501,103041.339,46.023,20759,465.896
CrawlerDynamicLearning,6.474,103097.555,47.663,20330,516.669
CrawlerDynamicLearning,6.494,103147.158,41.493,20758,498.004
CrawlerDynamicLearning,6.504,103197.625,42.120,20487,545.496
CrawlerDynamicLearning,6.498,103248.004,42.120,21037,390.917
CrawlerDynamicLearning,6.517,103304.459,47.921,20746,390.109
CrawlerDynamicLearning,6.528,103359.669,46.651,21174,576.903
CrawlerDynamicLearning,6.491,103400.937,33.430,20881,590.181
CrawlerDynamicLearning,6.505,103459.427,49.832,21221,409.255
CrawlerDynamicLearning,6.505,103515.266,47.374,20996,711.899
CrawlerDynamicLearning,6.521,103566.682,43.092,20843,428.857
CrawlerDynamicLearning,6.503,103615.533,40.737,20611,359.536
CrawlerDynamicLearning,6.456,103669.749,45.826,20815,661.503
CrawlerDynamicLearning,6.489,103722.128,44.018,21138,252.924
CrawlerDynamicLearning,6.492,103773.219,42.707,20339,468.738
CrawlerDynamicLearning,6.469,103823.886,42.331,20934,497.961
CrawlerDynamicLearning,6.501,103877.414,45.067,20805,281.181
CrawlerDynamicLearning,6.503,103928.415,42.662,21047,672.953
CrawlerDynamicLearning,6.488,103981.171,44.361,20876,450.354
CrawlerDynamicLearning,6.493,104034.722,45.296,20742,366.934
CrawlerDynamicLearning,6.530,104085.895,42.808,20954,574.687
CrawlerDynamicLearning,6.528,104137.345,43.196,21011,825.421
CrawlerDynamicLearning,6.522,104187.988,41.970,20450,460.299
CrawlerDynamicLearning,6.498,104239.666,43.327,20659,512.529
CrawlerDynamicLearning,6.506,104289.986,42.134,21122,404.359
CrawlerDynamicLearning,6.513,104341.949,43.675,20777,477.936
CrawlerDynamicLearning,6.520,104395.759,45.387,21066,546.391
CrawlerDynamicLearning,6.527,104447.957,43.794,20598,446.859
CrawlerDynamicLearning,6.497,104497.525,41.438,20650,513.381
CrawlerDynamicLearning,6.493,104552.479,46.469,20553,759.714
CrawlerDynamicLearning,6.594,104597.461,36.798,20362,380.845
CrawlerDynamicLearning,6.523,104649.190,43.374,20286,529.247
CrawlerDynamicLearning,6.497,104699.530,42.054,20513,326.844
CrawlerDynamicLearning,6.533,104755.465,47.482,20736,609.302
CrawlerDynamicLearning,6.547,104801.477,37.826,20347,430.686
CrawlerDynamicLearning,6.492,104854.847,44.942,20502,615.084
CrawlerDynamicLearning,6.532,104909.520,46.153,21217,378.950
CrawlerDynamicLearning,6.480,104956.660,39.032,20285,470.138
CrawlerDynamicLearning,6.487,105006.024,41.175,21164,487.829
CrawlerDynamicLearning,6.512,105064.735,50.035,21218,221.695
CrawlerDynamicLearning,6.497,105117.336,44.168,20670,598.608
CrawlerDynamicLearning,6.518,105167.718,42.017,20326,459.032
CrawlerDynamicLearning,6.500,105217.868,41.854,20784,369.107
CrawlerDynamicLearning,6.501,105270.376,44.131,20571,429.535
CrawlerDynamicLearning,6.553,105326.557,47.587,20943,426.142
CrawlerDynamicLearning,6.527,105372.445,37.849,21158,380.605
CrawlerDynamicLearning,6.510,105425.713,44.802,20347,477.879
CrawlerDynamicLearning,6.477,105480.484,46.288,20385,418.595
CrawlerDynamicLearning,6.495,105530.867,42.080,20771,348.390
CrawlerDynamicLearning,6.509,105581.192,42.107,20342,678.073
CrawlerDynamicLearning,6.497,105636.527,46.869,21082,457.322
CrawlerDynamicLearning,6.512,105686.031,40.985,21124,523.669
CrawlerDynamicLearning,6.515,105742.395,47.796,21042,443.099
CrawlerDynamicLearning,6.527,105792.033,41.332,20335,367.570
CrawlerDynamicLearning,6.506,105845.688,45.184,21179,382.841
CrawlerDynamicLearning,6.520,105895.956,41.936,20839,385.790
CrawlerDynamicLearning,6.526,105950.615,46.180,20960,597.221
CrawlerDynamicLearning,6.467,106000.700,41.860,20375,351.214
CrawlerDynamicLearning,6.512,106054.286,45.127,20753,372.270
CrawlerDynamicLearning,6.466,106105.012,42.488,20376,511.617
CrawlerDynamicLearning,6.429,106156.739,43.416,20427,417.752
CrawlerDynamicLearning,6.489,106205.094,40.147,20559,431.532
CrawlerDynamicLearning,6.526,106261.995,48.283,20396,369.400
CrawlerDynamicLearning,6.539,106310.587,40.418,21058,513.796
CrawlerDynamicLearning,6.518,106362.959,44.077,20490,360.772
CrawlerDynamicLearning,6.514,106412.823,41.597,20451,311.267
CrawlerDynamicLearning,6.525,106462.366,41.317,21120,475.223
CrawlerDynamicLearning,6.556,106515.883,45.024,20554,392.805
CrawlerDynamicLearning,6.568,106571.946,47.657,20817,448.271
CrawlerDynamicLearning,6.504,106618.535,38.424,20950,461.278
CrawlerDynamicLearning,6.479,106675.011,47.924,20344,578.485
CrawlerDynamicLearning,6.539,106726.294,42.905,20761,318.567
CrawlerDynamicLearning,6.492,106770.542,36.250,20624,426.319
CrawlerDynamicLearning,6.485,106824.463,45.501,20562,258.506
CrawlerDynamicLearning,6.530,106871.997,39.287,20884,572.239
CrawlerDynamicLearning,6.486,106929.107,48.541,20458,704.067
CrawlerDynamicLearning,6.532,106978.660,41.262,20782,445.941
CrawlerDynamicLearning,6.460,107030.957,44.195,20515,356.522
CrawlerDynamicLearning,6.533,107081.754,42.529,20974,508.436
CrawlerDynamicLearning,6.530,107136.427,46.189,20392,595.745
CrawlerDynamicLearning,6.504,107185.792,40.999,20473,124.972
CrawlerDynamicLearning,6.526,107237.843,43.641,20813,544.733
CrawlerDynamicLearning,6.528,107290.904,44.655,21140,595.156
CrawlerDynamicLearning,6.506,107344.982,45.652,21118,424.567
CrawlerDynamicLearning,6.485,107401.549,47.990,20642,699.458
CrawlerDynamicLearning,6.501,107444.574,35.133,20584,560.892
CrawlerDynamicLearning,6.491,107500.533,47.521,20482,487.579
CrawlerDynamicLearning,6.525,107554.421,45.425,20661,355.077
CrawlerDynamicLearning,6.533,107601.230,38.627,20306,471.637
CrawlerDynamicLearning,6.520,107651.765,42.249,20762,504.107
CrawlerDynamicLearning,6.541,107706.470,46.212,20957,361.174
CrawlerDynamicLearning,6.503,107760.142,45.210,20763,471.079
CrawlerDynamicLearning,6.485,107809.851,41.440,20548,342.316
CrawlerDynamicLearning,6.499,107859.817,41.645,21054,501.315
CrawlerDynamicLearning,6.520,107911.327,43.161,20302,372.759
CrawlerDynamicLearning,6.491,107963.905,44.193,20963,296.637
CrawlerDynamicLearning,6.498,108010.092,38.086,20351,469.359
CrawlerDynamicLearning,6.524,108064.731,46.169,20632,406.213
CrawlerDynamicLearning,6.494,108119.039,45.809,20543,291.940
CrawlerDynamicLearning,6.545,108169.813,42.454,20542,362.438
CrawlerDynamicLearning,6.518,108221.803,43.600,21074,452.187
CrawlerDynamicLearning,6.489,108275.388,45.143,21076,365.861
CrawlerDynamicLearning,6.516,108326.387,42.663,20515,412.933
CrawlerDynamicLearning,6.521,108381.779,46.841,20995,526.187
CrawlerDynamicLearning,6.500,108426.670,36.874,20384,375.051
CrawlerDynamicLearning,6.506,108482.668,47.410,20290,511.260
CrawlerDynamicLearning,6.553,108532.459,41.469,20868,301.793
CrawlerDynamicLearning,6.532,108582.394,41.603,21034,240.830
CrawlerDynamicLearning,6.489,108636.071,45.238,20277,372.315
CrawlerDynamicLearning,6.498,108691.928,46.993,20836,290.233
CrawlerDynamicLearning,6.504,108743.155,42.889,20392,380.223
CrawlerDynamicLearning,6.544,108793.383,41.915,20384,256.577
CrawlerDynamicLearning,6.518,108848.781,46.848,21166,158.193
CrawlerDynamicLearning,6.499,108896.967,40.005,20382,360.801
CrawlerDynamicLearning,6.542,108950.916,45.429,20734,283.537
CrawlerDynamicLearning,6.497,109000.536,41.395,20336,206.974
CrawlerDynamicLearning,6.504,109053.400,44.473,20886,405.490
CrawlerDynamicLearning,6.536,109099.448,37.986,20383,225.684
CrawlerDynamicLearning,6.544,109153.252,45.335,20377,380.175
CrawlerDynamicLearning,6.525,109206.809,45.099,20668,506.254
CrawlerDynamicLearning,6.513,109259.274,44.098,20688,412.880
CrawlerDynamicLearning,6.550,109304.545,37.135,20719,341.519
CrawlerDynamicLearning,6.517,109360.228,47.115,21025,329.776
CrawlerDynamicLearning,6.502,109417.023,48.251,21103,375.475
